  Year          Age             Female            Male           Total
  1995          62             24531.29        22065.75        46597.04
  1995          63             25614.45        22822.34        48436.80
  1995          64             26604.26        23187.69        49791.95
  1995          65             27185.89        22505.42        49691.31
  1995          66             27217.43        22111.06        49328.49
  1995          67             26050.09        20891.87        46941.95
  1995          68             25348.91        19592.23        44941.14
  1995          69             25453.92        18802.43        44256.35
  1995          70             24856.97        17376.57        42233.53
  1995          71             25104.61        16485.93        41590.54
  1995          72             23990.21        14671.98        38662.20
  1995          73             23375.24        13520.77        36896.01
  1995          74             23005.07        12848.76        35853.82
  1995          75             20393.92        11113.83        31507.74
  1995          76             16678.47         8747.27        25425.74
  1995          77             18401.93         9156.46        27558.39
  1995          78             17229.30         8184.18        25413.48
  1995          79             15910.24         7361.63        23271.86
  1995          80             15802.74         7151.19        22953.93
  1995          81             14972.40         6442.08        21414.48
  1995          82             13977.77         5743.51        19721.28
  1995          83             12868.17         5190.18        18058.35
  1995          84             11481.27         4420.17        15901.44
  1995          85             10062.66         3687.30        13749.95
  1995          86              8696.95         3096.88        11793.84
  1995          87              7168.48         2432.35         9600.82
  1995          88              5884.01         1863.19         7747.20
  1995          89              4630.29         1403.69         6033.98
  1995          90              3617.92         1063.49         4681.41
  1995          91              2783.60          777.73         3561.32
  1995          92              2043.20          542.17         2585.37
  1995          93              1580.08          382.59         1962.67
  1995          94              1130.40          271.03         1401.43
  1995          95               740.40          188.84          929.25
  1995          96               501.00          121.32          622.33
  1995          97               328.76           64.64          393.40
  1995          98               204.11           37.80          241.91
  1995          99               124.56           29.97          154.53
  1995         100                84.35           14.13           98.48
  1995         101                48.09            5.01           53.11
  1995         102                26.05            2.51           28.57
  1995         103                12.41            1.18           13.59
  1995         104                 7.21            1.01            8.22
  1995         105                 3.23            0.66            3.89
  1995         106                 0.00            0.51            0.51
  1995         107                 0.83            0.00            0.83
  1995         108                 0.50            0.00            0.50
  1995         109                 0.00            0.00            0.00
  1995         110+                0.00            0.00            0.00
  1996           0             29969.85        31375.05        61344.90
  1996           1             31600.51        32807.76        64408.27
  1996           2             31667.39        32765.75        64433.14
  1996           3             32491.82        33783.65        66275.48
  1996           4             32421.18        33709.80        66130.99
  1996           5             32286.81        33588.50        65875.31
  1996           6             31952.98        33465.75        65418.73
  1996           7             31198.52        32612.24        63810.76
  1996           8             30565.04        31977.27        62542.31
  1996           9             29791.09        31230.00        61021.09
  1996          10             30701.24        32068.28        62769.52
  1996          11             31878.29        33206.40        65084.69
  1996          12             32851.17        34303.19        67154.36
  1996          13             33092.35        34823.01        67915.36
  1996          14             32214.65        33870.95        66085.61
  1996          15             31457.03        32938.94        64395.97
  1996          16             31655.76        32962.74        64618.50
  1996          17             31957.70        33198.39        65156.09
  1996          18             31906.18        33301.39        65207.56
  1996          19             32514.72        33939.75        66454.47
  1996          20             32390.79        34028.27        66419.06
  1996          21             31275.62        32669.55        63945.17
  1996          22             29247.67        30584.55        59832.22
  1996          23             27943.67        29570.74        57514.41
  1996          24             29564.61        30834.41        60399.01
  1996          25             30688.03        31670.14        62358.17
  1996          26             31427.60        32815.89        64243.49
  1996          27             33342.57        34810.99        68153.57
  1996          28             35566.42        37040.37        72606.78
  1996          29             36014.06        37402.97        73417.03
  1996          30             36257.45        37598.13        73855.58
  1996          31             36881.41        38520.55        75401.96
  1996          32             37401.64        39160.85        76562.49
  1996          33             37513.56        39323.38        76836.94
  1996          34             37370.66        39045.40        76416.07
  1996          35             37209.75        38691.62        75901.38
  1996          36             37411.90        38883.23        76295.14
  1996          37             36775.12        38132.58        74907.71
  1996          38             37374.74        38813.29        76188.03
  1996          39             38509.03        40089.44        78598.46
  1996          40             39423.21        40952.01        80375.22
  1996          41             39350.28        40344.35        79694.62
  1996          42             39605.01        40489.33        80094.34
  1996          43             40111.42        41563.03        81674.45
  1996          44             40007.37        41624.41        81631.77
  1996          45             40301.96        41969.51        82271.47
  1996          46             41768.42        43605.34        85373.76
  1996          47             43399.84        45113.22        88513.06
  1996          48             43574.88        45024.01        88598.89
  1996          49             43279.49        44550.55        87830.04
  1996          50             43700.28        44926.87        88627.15
  1996          51             31989.06        32722.21        64711.27
  1996          52             30643.70        31039.24        61682.94
  1996          53             26793.34        26915.24        53708.58
  1996          54             29246.45        29041.39        58287.83
  1996          55             29051.37        28558.73        57610.09
  1996          56             29129.47        27977.32        57106.79
  1996          57             29043.87        27882.72        56926.59
  1996          58             27919.75        26740.76        54660.51
  1996          59             26165.41        24631.59        50797.00
  1996          60             26085.76        24332.55        50418.31
  1996          61             25700.89        23591.18        49292.06
  1996          62             24445.31        22148.37        46593.68
  1996          63             24377.51        21679.69        46057.19
  1996          64             25437.81        22389.13        47826.94
  1996          65             26396.28        22696.23        49092.51
  1996          66             26955.37        21964.82        48920.19
  1996          67             26950.94        21545.62        48496.57
  1996          68             25755.95        20288.86        46044.81
  1996          69             25008.59        18995.56        44004.15
  1996          70             25093.77        18164.04        43257.81
  1996          71             24428.70        16707.83        41136.53
  1996          72             24619.38        15793.94        40413.32
  1996          73             23451.43        13988.31        37439.74
  1996          74             22797.22        12832.92        35630.14
  1996          75             22339.31        12141.21        34480.52
  1996          76             19693.71        10421.64        30115.35
  1996          77             16055.75         8154.05        24209.81
  1996          78             17642.88         8476.80        26119.68
  1996          79             16412.86         7524.92        23937.78
  1996          80             15084.77         6722.70        21807.47
  1996          81             14818.44         6456.08        21274.52
  1996          82             13905.35         5746.73        19652.08
  1996          83             12854.29         5080.34        17934.63
  1996          84             11717.12         4549.49        16266.62
  1996          85             10319.20         3837.81        14157.01
  1996          86              8899.23         3139.48        12038.71
  1996          87              7586.15         2586.84        10172.99
  1996          88              6130.86         1992.08         8122.93
  1996          89              4948.13         1510.44         6458.57
  1996          90              3793.86         1110.87         4904.73
  1996          91              2937.01          832.49         3769.50
  1996          92              2204.98          590.74         2795.72
  1996          93              1578.07          398.49         1976.56
  1996          94              1189.49          279.30         1468.79
  1996          95               811.89          192.75         1004.64
  1996          96               508.72          128.74          637.46
  1996          97               334.82           78.99          413.81
  1996          98               221.63           36.31          257.94
  1996          99               137.93           23.48          161.41
  1996         100                81.14           14.85           95.99
  1996         101                53.52            7.70           61.22
  1996         102                28.82            3.33           32.15
  1996         103                13.92            1.18           15.10
  1996         104                 5.89            0.51            6.39
  1996         105                 3.52            0.00            3.52
  1996         106                 0.86            0.33            1.19
  1996         107                 0.00            0.00            0.00
  1996         108                 0.50            0.00            0.50
  1996         109                 0.50            0.00            0.50
  1996         110+                0.00            0.00            0.00
  1997           0             29395.80        30598.79        59994.59
  1997           1             30057.10        31446.10        61503.20
  1997           2             31645.83        32859.15        64504.98
  1997           3             31701.77        32770.76        64472.53
  1997           4             32521.38        33822.75        66344.13
  1997           5             32459.04        33748.06        66207.11
  1997           6             32319.98        33629.82        65949.80
  1997           7             32006.25        33501.71        65507.96
  1997           8             31250.98        32656.30        63907.29
  1997           9             30618.56        32011.10        62629.66
  1997          10             29837.09        31276.68        61113.77
  1997          11             30730.15        32113.43        62843.57
  1997          12             31934.69        33256.89        65191.58
  1997          13             32899.33        34337.75        67237.08
  1997          14             33112.67        34861.73        67974.40
  1997          15             32250.87        33922.61        66173.48
  1997          16             31483.25        32960.28        64443.54
  1997          17             31692.55        32993.51        64686.07
  1997          18             31994.36        33207.80        65202.16
  1997          19             31883.79        33304.86        65188.65
  1997          20             32514.54        33942.13        66456.68
  1997          21             32399.17        34009.94        66409.11
  1997          22             31317.09        32665.73        63982.82
  1997          23             29290.34        30584.16        59874.49
  1997          24             27986.83        29610.10        57596.94
  1997          25             29582.53        30856.04        60438.57
  1997          26             30712.19        31710.13        62422.31
  1997          27             31451.84        32831.11        64282.95
  1997          28             33346.83        34831.94        68178.77
  1997          29             35575.44        37024.88        72600.31
  1997          30             35983.66        37403.09        73386.75
  1997          31             36252.54        37602.29        73854.83
  1997          32             36892.20        38496.63        75388.82
  1997          33             37392.02        39140.63        76532.66
  1997          34             37520.98        39261.26        76782.24
  1997          35             37380.65        39009.54        76390.18
  1997          36             37209.72        38647.25        75856.97
  1997          37             37420.53        38823.57        76244.10
  1997          38             36769.45        38069.51        74838.96
  1997          39             37359.56        38745.32        76104.88
  1997          40             38473.28        40002.33        78475.61
  1997          41             39408.75        40855.33        80264.07
  1997          42             39354.74        40233.53        79588.27
  1997          43             39577.00        40376.69        79953.69
  1997          44             40062.45        41415.10        81477.56
  1997          45             39952.01        41469.10        81421.11
  1997          46             40253.56        41806.40        82059.95
  1997          47             41725.86        43414.75        85140.61
  1997          48             43327.96        44902.19        88230.15
  1997          49             43489.03        44800.57        88289.61
  1997          50             43188.12        44292.09        87480.22
  1997          51             43611.11        44648.56        88259.67
  1997          52             31905.62        32512.26        64417.88
  1997          53             30562.45        30816.02        61378.47
  1997          54             26725.39        26724.84        53450.23
  1997          55             29166.36        28806.20        57972.56
  1997          56             28958.36        28298.78        57257.14
  1997          57             29036.88        27715.24        56752.12
  1997          58             28933.70        27580.36        56514.05
  1997          59             27816.37        26406.36        54222.73
  1997          60             26062.99        24315.40        50378.39
  1997          61             25953.13        23995.31        49948.44
  1997          62             25557.58        23254.06        48811.64
  1997          63             24286.60        21777.77        46064.37
  1997          64             24207.62        21301.24        45508.86
  1997          65             25239.42        21958.80        47198.21
  1997          66             26168.48        22179.01        48347.48
  1997          67             26689.38        21412.58        48101.95
  1997          68             26656.48        20959.10        47615.58
  1997          69             25422.62        19677.42        45100.04
  1997          70             24660.17        18370.20        43030.37
  1997          71             24678.32        17510.25        42188.57
  1997          72             24008.80        16051.93        40060.73
  1997          73             24091.65        15090.27        39181.93
  1997          74             22902.76        13289.97        36192.73
  1997          75             22172.51        12141.86        34314.37
  1997          76             21616.34        11406.70        33023.03
  1997          77             18976.20         9739.32        28715.52
  1997          78             15413.76         7582.36        22996.13
  1997          79             16851.15         7819.99        24671.14
  1997          80             15568.85         6885.62        22454.47
  1997          81             14184.67         6105.34        20290.00
  1997          82             13808.89         5810.69        19619.58
  1997          83             12842.82         5074.90        17917.72
  1997          84             11733.75         4460.87        16194.63
  1997          85             10602.34         3947.87        14550.21
  1997          86              9187.13         3265.16        12452.29
  1997          87              7800.60         2630.60        10431.20
  1997          88              6522.11         2121.47         8643.58
  1997          89              5188.81         1613.85         6802.66
  1997          90              4076.25         1188.61         5264.86
  1997          91              3060.48          870.48         3930.96
  1997          92              2331.22          628.37         2959.58
  1997          93              1708.64          435.13         2143.77
  1997          94              1179.59          287.40         1466.99
  1997          95               863.03          196.86         1059.89
  1997          96               568.60          134.76          703.36
  1997          97               356.46           88.99          445.46
  1997          98               229.93           48.18          278.11
  1997          99               153.30           20.34          173.64
  1997         100                81.35           12.35           93.70
  1997         101                47.61            6.81           54.42
  1997         102                31.79            4.36           36.14
  1997         103                15.67            1.50           17.17
  1997         104                 6.59            0.18            6.77
  1997         105                 2.18            0.00            2.18
  1997         106                 1.52            0.00            1.52
  1997         107                 0.51            0.00            0.51
  1997         108                 0.00            0.00            0.00
  1997         109                 0.50            0.00            0.50
  1997         110+                0.50            0.00            0.50
  1998           0             28229.25        29246.86        57476.11
  1998           1             29462.94        30678.50        60141.44
  1998           2             30107.46        31481.92        61589.37
  1998           3             31656.35        32856.19        64512.54
  1998           4             31733.91        32792.09        64526.00
  1998           5             32554.06        33855.16        66409.22
  1998           6             32467.48        33760.81        66228.29
  1998           7             32371.11        33678.30        66049.42
  1998           8             32051.84        33558.46        65610.30
  1998           9             31303.27        32695.62        63998.89
  1998          10             30667.97        32059.47        62727.44
  1998          11             29878.61        31321.48        61200.09
  1998          12             30783.86        32162.66        62946.52
  1998          13             31978.74        33312.70        65291.44
  1998          14             32927.06        34385.28        67312.34
  1998          15             33148.81        34898.45        68047.26
  1998          16             32296.10        33947.56        66243.66
  1998          17             31525.24        32993.18        64518.41
  1998          18             31722.49        33010.96        64733.45
  1998          19             31972.91        33212.29        65185.20
  1998          20             31895.28        33295.85        65191.13
  1998          21             32508.57        33924.33        66432.90
  1998          22             32453.46        34013.76        66467.22
  1998          23             31341.07        32700.99        64042.06
  1998          24             29332.35        30644.28        59976.63
  1998          25             28005.42        29663.54        57668.96
  1998          26             29592.10        30909.45        60501.56
  1998          27             30721.80        31728.22        62450.02
  1998          28             31471.48        32854.79        64326.27
  1998          29             33365.46        34848.80        68214.26
  1998          30             35586.55        37044.99        72631.55
  1998          31             35997.82        37406.96        73404.78
  1998          32             36255.37        37592.32        73847.69
  1998          33             36908.31        38456.94        75365.25
  1998          34             37392.65        39086.83        76479.48
  1998          35             37522.08        39237.51        76759.59
  1998          36             37394.99        38971.21        76366.21
  1998          37             37221.82        38590.02        75811.84
  1998          38             37423.95        38760.47        76184.42
  1998          39             36765.27        38009.16        74774.43
  1998          40             37349.88        38675.87        76025.76
  1998          41             38481.36        39918.45        78399.81
  1998          42             39391.55        40741.20        80132.75
  1998          43             39346.63        40129.83        79476.47
  1998          44             39537.67        40249.62        79787.29
  1998          45             40020.62        41272.43        81293.05
  1998          46             39913.54        41317.50        81231.04
  1998          47             40201.06        41632.25        81833.31
  1998          48             41659.57        43216.87        84876.44
  1998          49             43257.09        44696.55        87953.65
  1998          50             43409.88        44541.35        87951.22
  1998          51             43107.90        43997.95        87105.84
  1998          52             43495.83        44332.96        87828.79
  1998          53             31809.42        32269.53        64078.95
  1998          54             30468.93        30575.14        61044.07
  1998          55             26636.95        26500.15        53137.10
  1998          56             29065.62        28549.29        57614.91
  1998          57             28862.38        28018.55        56880.93
  1998          58             28937.85        27443.00        56380.85
  1998          59             28825.85        27257.83        56083.67
  1998          60             27704.97        26074.50        53779.47
  1998          61             25920.73        23988.00        49908.73
  1998          62             25801.32        23653.63        49454.94
  1998          63             25398.69        22882.45        48281.15
  1998          64             24130.14        21406.45        45536.59
  1998          65             24030.92        20899.80        44930.72
  1998          66             25021.13        21486.46        46507.59
  1998          67             25911.30        21619.34        47530.64
  1998          68             26415.04        20866.41        47281.45
  1998          69             26331.00        20322.72        46653.72
  1998          70             25070.22        19053.69        44123.91
  1998          71             24262.37        17726.78        41989.15
  1998          72             24240.42        16811.52        41051.94
  1998          73             23497.06        15332.44        38829.50
  1998          74             23500.13        14375.55        37875.69
  1998          75             22295.21        12592.81        34888.02
  1998          76             21484.26        11438.09        32922.35
  1998          77             20836.53        10681.78        31518.31
  1998          78             18217.35         9048.68        27266.03
  1998          79             14740.94         6993.92        21734.86
  1998          80             16013.01         7151.72        23164.73
  1998          81             14687.15         6257.15        20944.30
  1998          82             13261.23         5503.69        18764.92
  1998          83             12769.34         5127.82        17897.16
  1998          84             11725.92         4449.65        16175.57
  1998          85             10596.45         3865.74        14462.19
  1998          86              9457.76         3350.11        12807.86
  1998          87              8080.05         2737.35        10817.40
  1998          88              6732.74         2152.97         8885.71
  1998          89              5550.72         1707.35         7258.07
  1998          90              4326.76         1290.79         5617.56
  1998          91              3297.18          940.59         4237.77
  1998          92              2410.42          661.57         3071.99
  1998          93              1788.06          470.37         2258.43
  1998          94              1279.23          320.58         1599.81
  1998          95               855.01          196.93         1051.94
  1998          96               603.20          137.12          740.32
  1998          97               398.52           93.82          492.34
  1998          98               247.58           57.26          304.85
  1998          99               148.17           28.18          176.35
  1998         100                86.22           11.56           97.78
  1998         101                42.25            6.70           48.95
  1998         102                28.08            3.65           31.73
  1998         103                18.94            2.34           21.29
  1998         104                 8.66            0.51            9.17
  1998         105                 2.71            0.00            2.71
  1998         106                 2.00            0.00            2.00
  1998         107                 1.18            0.00            1.18
  1998         108                 0.51            0.00            0.51
  1998         109                 0.00            0.00            0.00
  1998         110+                1.01            0.00            1.01
  1999           0             28039.79        29187.75        57227.54
  1999           1             28286.82        29312.94        57599.76
  1999           2             29505.61        30705.68        60211.29
  1999           3             30120.00        31509.16        61629.16
  1999           4             31690.73        32876.81        64567.55
  1999           5             31755.91        32817.26        64573.18
  1999           6             32567.03        33871.24        66438.28
  1999           7             32513.41        33798.00        66311.40
  1999           8             32399.18        33726.16        66125.34
  1999           9             32090.32        33599.01        65689.33
  1999          10             31352.02        32726.92        64078.94
  1999          11             30711.01        32095.73        62806.73
  1999          12             29918.57        31364.99        61283.56
  1999          13             30808.47        32220.28        63028.75
  1999          14             32008.92        33346.82        65355.74
  1999          15             32962.78        34404.52        67367.30
  1999          16             33198.53        34931.26        68129.79
  1999          17             32332.17        33966.88        66299.05
  1999          18             31544.92        33013.74        64558.66
  1999          19             31682.17        33017.73        64699.90
  1999          20             31930.37        33210.69        65141.06
  1999          21             31880.96        33274.57        65155.54
  1999          22             32540.11        33924.62        66464.73
  1999          23             32429.15        34034.35        66463.50
  1999          24             31339.04        32766.74        64105.79
  1999          25             29337.83        30715.88        60053.71
  1999          26             27984.19        29730.62        57714.81
  1999          27             29594.45        30937.10        60531.55
  1999          28             30726.64        31749.82        62476.46
  1999          29             31505.77        32877.83        64383.61
  1999          30             33379.18        34861.44        68240.62
  1999          31             35590.82        37026.51        72617.33
  1999          32             35972.16        37392.50        73364.66
  1999          33             36264.40        37547.69        73812.09
  1999          34             36890.87        38429.49        75320.36
  1999          35             37388.24        39053.63        76441.87
  1999          36             37532.35        39189.14        76721.49
  1999          37             37404.55        38917.66        76322.21
  1999          38             37210.27        38514.35        75724.63
  1999          39             37429.42        38690.18        76119.60
  1999          40             36757.20        37941.36        74698.56
  1999          41             37338.13        38580.65        75918.78
  1999          42             38461.04        39823.53        78284.57
  1999          43             39382.42        40633.18        80015.60
  1999          44             39316.67        40007.53        79324.20
  1999          45             39510.26        40096.42        79606.68
  1999          46             39968.61        41120.03        81088.64
  1999          47             39848.81        41133.84        80982.65
  1999          48             40133.61        41418.78        81552.39
  1999          49             41592.61        43005.29        84597.90
  1999          50             43179.86        44463.21        87643.07
  1999          51             43327.99        44269.34        87597.33
  1999          52             43016.30        43702.67        86718.97
  1999          53             43370.94        44032.44        87403.38
  1999          54             31699.76        32027.55        63727.30
  1999          55             30372.56        30331.42        60703.98
  1999          56             26543.27        26271.96        52815.23
  1999          57             28963.55        28259.99        57223.54
  1999          58             28749.64        27733.96        56483.61
  1999          59             28827.92        27140.06        55967.98
  1999          60             28705.26        26934.57        55639.83
  1999          61             27569.72        25726.43        53296.15
  1999          62             25792.72        23634.53        49427.25
  1999          63             25657.26        23276.92        48934.18
  1999          64             25235.49        22481.32        47716.80
  1999          65             23957.32        20987.98        44945.30
  1999          66             23826.97        20476.14        44303.12
  1999          67             24789.84        20958.27        45748.11
  1999          68             25667.74        21060.44        46728.17
  1999          69             26131.93        20226.54        46358.47
  1999          70             25968.47        19666.78        45635.25
  1999          71             24706.37        18382.75        43089.12
  1999          72             23827.44        17023.24        40850.68
  1999          73             23752.40        16070.30        39822.70
  1999          74             22945.20        14610.54        37555.74
  1999          75             22884.25        13619.84        36504.10
  1999          76             21626.27        11866.19        33492.46
  1999          77             20758.18        10752.01        31510.19
  1999          78             20037.28         9947.86        29985.14
  1999          79             17433.20         8384.55        25817.75
  1999          80             13999.65         6421.17        20420.81
  1999          81             15116.88         6491.39        21608.26
  1999          82             13744.28         5630.75        19375.03
  1999          83             12271.44         4882.72        17154.16
  1999          84             11698.04         4489.37        16187.41
  1999          85             10636.40         3850.20        14486.60
  1999          86              9469.43         3290.50        12759.93
  1999          87              8316.57         2823.45        11140.02
  1999          88              7005.80         2264.18         9269.98
  1999          89              5705.33         1729.92         7435.25
  1999          90              4626.02         1352.09         5978.11
  1999          91              3522.21         1009.33         4531.54
  1999          92              2635.56          695.74         3331.30
  1999          93              1882.71          486.63         2369.34
  1999          94              1349.00          344.05         1693.06
  1999          95               941.12          223.68         1164.80
  1999          96               613.48          133.54          747.02
  1999          97               430.33           91.61          521.94
  1999          98               267.15           56.85          323.99
  1999          99               156.09           34.19          190.28
  1999         100                89.99           19.48          109.47
  1999         101                50.70            5.70           56.39
  1999         102                24.04            3.50           27.54
  1999         103                14.79            2.66           17.45
  1999         104                10.37            1.68           12.06
  1999         105                 4.21            0.17            4.38
  1999         106                 1.33            0.00            1.33
  1999         107                 0.84            0.00            0.84
  1999         108                 0.49            0.00            0.49
  1999         109                 0.51            0.00            0.51
  1999         110+                1.00            0.00            1.00
  2000           0             27766.05        29210.64        56976.69
  2000           1             28100.13        29259.07        57359.20
  2000           2             28319.29        29351.01        57670.30
  2000           3             29549.03        30730.17        60279.20
  2000           4             30138.54        31536.88        61675.42
  2000           5             31718.33        32898.82        64617.15
  2000           6             31767.97        32849.08        64617.05
  2000           7             32600.75        33885.56        66486.31
  2000           8             32539.94        33826.10        66366.04
  2000           9             32431.52        33765.31        66196.83
  2000          10             32132.28        33623.78        65756.06
  2000          11             31383.56        32749.88        64133.44
  2000          12             30740.52        32122.80        62863.32
  2000          13             29938.35        31409.62        61347.97
  2000          14             30832.13        32247.26        63079.39
  2000          15             32049.42        33369.14        65418.56
  2000          16             33001.85        34433.17        67435.02
  2000          17             33227.70        34948.62        68176.32
  2000          18             32346.83        33972.92        66319.75
  2000          19             31486.43        32999.39        64485.82
  2000          20             31634.58        33015.04        64649.61
  2000          21             31915.12        33171.42        65086.54
  2000          22             31914.71        33259.18        65173.90
  2000          23             32518.06        33934.01        66452.07
  2000          24             32437.27        34091.11        66528.38
  2000          25             31334.75        32826.19        64160.94
  2000          26             29305.28        30768.25        60073.53
  2000          27             27982.33        29781.14        57763.48
  2000          28             29610.85        30968.51        60579.36
  2000          29             30754.63        31750.70        62505.34
  2000          30             31512.07        32860.75        64372.82
  2000          31             33349.33        34813.63        68162.95
  2000          32             35565.11        37005.92        72571.03
  2000          33             35952.77        37339.46        73292.23
  2000          34             36220.50        37509.40        73729.90
  2000          35             36868.09        38373.09        75241.19
  2000          36             37377.56        38973.80        76351.37
  2000          37             37522.34        39117.69        76640.03
  2000          38             37398.51        38817.69        76216.20
  2000          39             37210.31        38421.47        75631.78
  2000          40             37398.57        38618.14        76016.70
  2000          41             36723.66        37842.90        74566.56
  2000          42             37320.91        38473.01        75793.92
  2000          43             38459.68        39688.82        78148.50
  2000          44             39344.74        40495.20        79839.94
  2000          45             39268.75        39858.43        79127.18
  2000          46             39451.68        39946.65        79398.33
  2000          47             39903.20        40920.89        80824.09
  2000          48             39781.43        40924.31        80705.74
  2000          49             40065.68        41197.64        81263.32
  2000          50             41507.39        42775.91        84283.29
  2000          51             43089.54        44196.14        87285.68
  2000          52             43236.42        43960.81        87197.22
  2000          53             42895.39        43402.04        86297.43
  2000          54             43225.79        43700.62        86926.41
  2000          55             31604.68        31775.42        63380.11
  2000          56             30256.62        30055.44        60312.06
  2000          57             26446.35        26013.81        52460.16
  2000          58             28847.25        27965.31        56812.56
  2000          59             28625.55        27434.43        56059.98
  2000          60             28690.95        26820.22        55511.17
  2000          61             28568.07        26585.01        55153.08
  2000          62             27429.49        25372.00        52801.49
  2000          63             25637.36        23265.52        48902.88
  2000          64             25483.63        22865.92        48349.55
  2000          65             25033.66        22055.70        47089.36
  2000          66             23754.19        20560.90        44315.09
  2000          67             23626.45        20023.18        43649.63
  2000          68             24563.31        20449.11        45012.43
  2000          69             25402.34        20477.76        45880.10
  2000          70             25784.76        19602.57        45387.33
  2000          71             25608.72        19010.96        44619.68
  2000          72             24286.71        17713.26        41999.97
  2000          73             23352.68        16317.47        39670.15
  2000          74             23253.24        15341.36        38594.60
  2000          75             22379.38        13883.88        36263.26
  2000          76             22227.35        12851.27        35078.62
  2000          77             20927.59        11156.04        32083.62
  2000          78             19990.97        10049.65        30040.62
  2000          79             19159.84         9223.68        28383.53
  2000          80             16567.55         7726.17        24293.72
  2000          81             13184.21         5817.95        19002.16
  2000          82             14115.44         5841.72        19957.17
  2000          83             12733.52         5022.02        17755.55
  2000          84             11231.86         4304.50        15536.36
  2000          85             10626.45         3885.70        14512.14
  2000          86              9528.51         3286.47        12814.98
  2000          87              8335.60         2759.55        11095.16
  2000          88              7218.82         2341.41         9560.23
  2000          89              5937.10         1836.66         7773.76
  2000          90              4709.62         1363.25         6072.87
  2000          91              3757.54         1055.00         4812.54
  2000          92              2805.13          752.19         3557.31
  2000          93              2057.21          517.04         2574.24
  2000          94              1402.69          349.52         1752.22
  2000          95               992.21          242.25         1234.46
  2000          96               671.15          150.29          821.44
  2000          97               444.20           84.27          528.47
  2000          98               289.29           53.67          342.96
  2000          99               170.58           34.42          204.99
  2000         100                94.99           23.81          118.80
  2000         101                58.80            7.75           66.55
  2000         102                33.71            2.50           36.21
  2000         103                13.04            2.17           15.21
  2000         104                 8.46            1.66           10.12
  2000         105                 7.36            0.68            8.05
  2000         106                 3.20            0.00            3.20
  2000         107                 0.66            0.00            0.66
  2000         108                 0.18            0.00            0.18
  2000         109                 0.33            0.00            0.33
  2000         110+                0.33            0.00            0.33
  2001           0             27441.89        28895.75        56337.64
  2001           1             27857.38        29286.60        57143.98
  2001           2             28137.96        29314.07        57452.04
  2001           3             28357.71        29360.84        57718.55
  2001           4             29570.86        30773.85        60344.70
  2001           5             30175.00        31565.94        61740.94
  2001           6             31750.11        32947.06        64697.17
  2001           7             31806.34        32885.42        64691.76
  2001           8             32630.08        33929.35        66559.43
  2001           9             32588.30        33865.25        66453.55
  2001          10             32466.35        33800.72        66267.06
  2001          11             32155.46        33666.57        65822.03
  2001          12             31419.07        32787.91        64206.99
  2001          13             30784.97        32170.92        62955.89
  2001          14             29981.20        31452.72        61433.92
  2001          15             30883.44        32289.14        63172.58
  2001          16             32097.75        33415.30        65513.05
  2001          17             33037.75        34466.23        67503.98
  2001          18             33265.99        34966.75        68232.74
  2001          19             32290.88        33960.39        66251.27
  2001          20             31493.54        32996.49        64490.03
